aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,EB,PM Peak Period (16:00-19:00),2808
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,14 Hour,13919
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,Afternoon (12:00-17:00),6024
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,AM Peak Period (07:00-10:00),2149
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,Evening (17:00-22:00),5029
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,Midday (10:00-16:00),5093
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,Morning (08:00-12:00),2899
Feb 2018,13467389,Bay St / Front St W,59,Pedestrians,WB,PM Peak Period (16:00-19:00),5617
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,14 Hour,5720
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,Afternoon (12:00-17:00),2181
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,AM Peak Period (07:00-10:00),1117
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,Evening (17:00-22:00),2111
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,Midday (10:00-16:00),2650
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,Morning (08:00-12:00),1717
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,EB,PM Peak Period (16:00-19:00),1285
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,14 Hour,3568
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,Afternoon (12:00-17:00),1411
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,AM Peak Period (07:00-10:00),623
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,Evening (17:00-22:00),1419
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,Midday (10:00-16:00),1517
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,Morning (08:00-12:00),866
Feb 2018,13467389,Bay St / Front St W,59,Vehicles,WB,PM Peak Period (16:00-19:00),1081
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,14 Hour,204
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,Afternoon (12:00-17:00),72
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,AM Peak Period (07:00-10:00),53
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,Evening (17:00-22:00),57
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,Midday (10:00-16:00),91
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,Morning (08:00-12:00),73
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,EB,PM Peak Period (16:00-19:00),42
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,14 Hour,215
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,Afternoon (12:00-17:00),99
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,AM Peak Period (07:00-10:00),17
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,Evening (17:00-22:00),102
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,Midday (10:00-16:00),96
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,Morning (08:00-12:00),34
Feb 2018,13467505,Spadina Ave / King St W,273,Cyclists,WB,PM Peak Period (16:00-19:00),82
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,14 Hour,9718
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,Afternoon (12:00-17:00),3748
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,AM Peak Period (07:00-10:00),1951
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,Evening (17:00-22:00),4134
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,Midday (10:00-16:00),3654
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,Morning (08:00-12:00),2441
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,EB,PM Peak Period (16:00-19:00),3307
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,14 Hour,9078
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,Afternoon (12:00-17:00),3239
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,AM Peak Period (07:00-10:00),1745
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,Evening (17:00-22:00),4146
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,Midday (10:00-16:00),3301
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,Morning (08:00-12:00),2305
Feb 2018,13467505,Spadina Ave / King St W,273,Pedestrians,WB,PM Peak Period (16:00-19:00),3240
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,14 Hour,1324
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,Afternoon (12:00-17:00),532
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,AM Peak Period (07:00-10:00),180
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,Evening (17:00-22:00),751
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,Midday (10:00-16:00),628
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,Morning (08:00-12:00),324
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,EB,PM Peak Period (16:00-19:00),339
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,14 Hour,885
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,Afternoon (12:00-17:00),371
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,AM Peak Period (07:00-10:00),95
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,Evening (17:00-22:00),511
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,Midday (10:00-16:00),408
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,Morning (08:00-12:00),182
Feb 2018,13467505,Spadina Ave / King St W,273,Vehicles,WB,PM Peak Period (16:00-19:00),261
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,14 Hour,317
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Afternoon (12:00-17:00),66
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,AM Peak Period (07:00-10:00),175
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Evening (17:00-22:00),42
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Midday (10:00-16:00),88
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,Morning (08:00-12:00),186
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Cyclists,EB,PM Peak Period (16:00-19:00),39
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,14 Hour,559
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Afternoon (12:00-17:00),169
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,AM Peak Period (07:00-10:00),193
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Evening (17:00-22:00),176
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Midday (10:00-16:00),195
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,Morning (08:00-12:00),222
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,EB,PM Peak Period (16:00-19:00),126
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,14 Hour,626
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Afternoon (12:00-17:00),223
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,AM Peak Period (07:00-10:00),90
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Evening (17:00-22:00),303
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Midday (10:00-16:00),221
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,Morning (08:00-12:00),125
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Pedestrians,WB,PM Peak Period (16:00-19:00),268
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,14 Hour,7580
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Afternoon (12:00-17:00),2335
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,AM Peak Period (07:00-10:00),2087
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Evening (17:00-22:00),2654
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Midday (10:00-16:00),2994
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,Morning (08:00-12:00),2558
Feb 2018,13467569,Bathurst St / Adelaide St W,1883,Vehicles,EB,PM Peak Period (16:00-19:00),1507
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,14 Hour,169
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Afternoon (12:00-17:00),55
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,AM Peak Period (07:00-10:00),51
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Evening (17:00-22:00),41
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Midday (10:00-16:00),73
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,Morning (08:00-12:00),67
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,EB,PM Peak Period (16:00-19:00),32
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,14 Hour,167
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Afternoon (12:00-17:00),76
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,AM Peak Period (07:00-10:00),11
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Evening (17:00-22:00),91
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Midday (10:00-16:00),67
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,Morning (08:00-12:00),22
Feb 2018,13467722,Bathurst St / King St W,201,Cyclists,WB,PM Peak Period (16:00-19:00),74
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,14 Hour,6105
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Afternoon (12:00-17:00),2143
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,AM Peak Period (07:00-10:00),1666
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Evening (17:00-22:00),1981
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Midday (10:00-16:00),2295
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Morning (08:00-12:00),1991
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,PM Peak Period (16:00-19:00),1662
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,14 Hour,5392
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Afternoon (12:00-17:00),1948
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,AM Peak Period (07:00-10:00),951
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Evening (17:00-22:00),2558
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Midday (10:00-16:00),1956
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Morning (08:00-12:00),1241
Feb 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,PM Peak Period (16:00-19:00),1974
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,14 Hour,793
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Afternoon (12:00-17:00),306
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,AM Peak Period (07:00-10:00),98
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Evening (17:00-22:00),458
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Midday (10:00-16:00),384
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Morning (08:00-12:00),211
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,PM Peak Period (16:00-19:00),175
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,14 Hour,1436
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Afternoon (12:00-17:00),665
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,AM Peak Period (07:00-10:00),155
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Evening (17:00-22:00),640
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Midday (10:00-16:00),710
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Morning (08:00-12:00),291
Feb 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,PM Peak Period (16:00-19:00),411
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,14 Hour,47
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Afternoon (12:00-17:00),12
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,AM Peak Period (07:00-10:00),18
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Evening (17:00-22:00),14
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Midday (10:00-16:00),16
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Morning (08:00-12:00),21
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,PM Peak Period (16:00-19:00),8
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,14 Hour,25
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Afternoon (12:00-17:00),12
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,AM Peak Period (07:00-10:00),3
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Evening (17:00-22:00),10
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Midday (10:00-16:00),10
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,Morning (08:00-12:00),4
Feb 2018,13467856,Spadina Ave / Front St W,272,Cyclists,WB,PM Peak Period (16:00-19:00),9
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,14 Hour,1222
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Afternoon (12:00-17:00),396
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,AM Peak Period (07:00-10:00),412
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Evening (17:00-22:00),343
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Midday (10:00-16:00),397
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Morning (08:00-12:00),442
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,PM Peak Period (16:00-19:00),367
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,14 Hour,924
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Afternoon (12:00-17:00),328
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,AM Peak Period (07:00-10:00),227
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Evening (17:00-22:00),341
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Midday (10:00-16:00),292
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Morning (08:00-12:00),255
Feb 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,PM Peak Period (16:00-19:00),371
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,14 Hour,5012
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Afternoon (12:00-17:00),1564
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,AM Peak Period (07:00-10:00),1302
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Evening (17:00-22:00),1749
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Midday (10:00-16:00),2054
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Morning (08:00-12:00),1711
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,PM Peak Period (16:00-19:00),994
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,14 Hour,7118
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Afternoon (12:00-17:00),2822
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,AM Peak Period (07:00-10:00),1270
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Evening (17:00-22:00),2933
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Midday (10:00-16:00),3126
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Morning (08:00-12:00),1825
Feb 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,PM Peak Period (16:00-19:00),1866
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,14 Hour,18
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Afternoon (12:00-17:00),4
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,AM Peak Period (07:00-10:00),5
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Evening (17:00-22:00),5
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Midday (10:00-16:00),7
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Morning (08:00-12:00),8
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,PM Peak Period (16:00-19:00),2
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,14 Hour,25
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Afternoon (12:00-17:00),9
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,AM Peak Period (07:00-10:00),2
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Evening (17:00-22:00),17
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Midday (10:00-16:00),8
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Morning (08:00-12:00),4
Feb 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,PM Peak Period (16:00-19:00),11
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,14 Hour,126
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Afternoon (12:00-17:00),30
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,AM Peak Period (07:00-10:00),49
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Evening (17:00-22:00),46
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Midday (10:00-16:00),29
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Morning (08:00-12:00),47
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,PM Peak Period (16:00-19:00),32
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,14 Hour,118
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Afternoon (12:00-17:00),32
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,AM Peak Period (07:00-10:00),14
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Evening (17:00-22:00),77
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Midday (10:00-16:00),31
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Morning (08:00-12:00),18
Feb 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,PM Peak Period (16:00-19:00),60
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,14 Hour,4853
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Afternoon (12:00-17:00),1300
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,AM Peak Period (07:00-10:00),1510
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Evening (17:00-22:00),1540
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Midday (10:00-16:00),1869
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Morning (08:00-12:00),1918
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,PM Peak Period (16:00-19:00),821
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,14 Hour,4107
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Afternoon (12:00-17:00),1815
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,AM Peak Period (07:00-10:00),625
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Evening (17:00-22:00),1684
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Midday (10:00-16:00),1746
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Morning (08:00-12:00),888
Feb 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,PM Peak Period (16:00-19:00),1315
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,14 Hour,78
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Afternoon (12:00-17:00),33
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,AM Peak Period (07:00-10:00),9
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Evening (17:00-22:00),37
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Midday (10:00-16:00),34
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Morning (08:00-12:00),17
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,EB,PM Peak Period (16:00-19:00),29
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,14 Hour,89
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Afternoon (12:00-17:00),38
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,AM Peak Period (07:00-10:00),15
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Evening (17:00-22:00),21
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Midday (10:00-16:00),46
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Morning (08:00-12:00),27
Jan 2018,13466110,Queen St E / Jarvis St,6,Cyclists,WB,PM Peak Period (16:00-19:00),20
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,14 Hour,2037
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Afternoon (12:00-17:00),895
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,AM Peak Period (07:00-10:00),346
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Evening (17:00-22:00),681
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Midday (10:00-16:00),950
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Morning (08:00-12:00),564
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,PM Peak Period (16:00-19:00),609
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,14 Hour,2083
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Afternoon (12:00-17:00),854
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,AM Peak Period (07:00-10:00),484
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Evening (17:00-22:00),584
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Midday (10:00-16:00),931
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Morning (08:00-12:00),657
Jan 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),535
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,14 Hour,4849
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),1988
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),765
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1884
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Midday (10:00-16:00),2125
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),1172
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1515
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,14 Hour,4638
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),1326
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1629
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),1252
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Midday (10:00-16:00),1659
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1841
Jan 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),906
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,14 Hour,249
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),59
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),121
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),47
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Midday (10:00-16:00),64
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),128
Jan 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),48
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,14 Hour,1367
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),543
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),211
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),544
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Midday (10:00-16:00),589
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),340
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),475
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,14 Hour,1552
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),595
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),461
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),372
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Midday (10:00-16:00),669
Jan 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),562
