centreline_id,lf_name,from_to,dir,datetime_bin,volume
7929673,King St W,University Ave to Emily St,EB,2015-11-10 22:00:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-08 06:15:00,17
7929673,King St W,University Ave to Emily St,EB,2015-11-10 22:15:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-08 06:00:00,23
7929673,King St W,University Ave to Emily St,EB,2015-11-10 22:30:00,69
7929673,King St W,University Ave to Emily St,EB,2015-11-08 05:45:00,31
7929673,King St W,University Ave to Emily St,EB,2015-11-10 22:45:00,63
7929673,King St W,University Ave to Emily St,EB,2015-11-08 05:30:00,18
7929673,King St W,University Ave to Emily St,EB,2015-11-10 23:00:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-08 05:15:00,20
7929673,King St W,University Ave to Emily St,EB,2015-11-10 23:15:00,44
7929673,King St W,University Ave to Emily St,EB,2015-11-08 05:00:00,24
7929673,King St W,University Ave to Emily St,EB,2015-11-10 23:30:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-08 17:15:00,51
7929673,King St W,University Ave to Emily St,EB,2015-11-10 23:45:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-08 17:30:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-10 06:45:00,35
7929673,King St W,University Ave to Emily St,EB,2015-11-08 17:45:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-10 07:00:00,49
7929673,King St W,University Ave to Emily St,EB,2015-11-08 18:00:00,63
7929673,King St W,University Ave to Emily St,EB,2015-11-10 07:15:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-08 18:15:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-10 07:30:00,59
7929673,King St W,University Ave to Emily St,EB,2015-11-08 18:30:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-10 07:45:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-08 22:15:00,40
7929673,King St W,University Ave to Emily St,EB,2015-11-10 08:00:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-08 22:30:00,50
7929673,King St W,University Ave to Emily St,EB,2015-11-10 08:15:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-08 22:45:00,53
7929673,King St W,University Ave to Emily St,EB,2015-11-10 08:30:00,103
7929673,King St W,University Ave to Emily St,EB,2015-11-08 23:00:00,43
7929673,King St W,University Ave to Emily St,EB,2015-11-10 08:45:00,91
7929673,King St W,University Ave to Emily St,EB,2015-11-08 23:15:00,35
7929673,King St W,University Ave to Emily St,EB,2015-11-10 09:00:00,87
7929673,King St W,University Ave to Emily St,EB,2015-11-08 23:30:00,42
7929673,King St W,University Ave to Emily St,EB,2015-11-10 09:15:00,92
7929673,King St W,University Ave to Emily St,EB,2015-11-08 23:45:00,47
7929673,King St W,University Ave to Emily St,EB,2015-11-10 09:30:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-08 15:15:00,62
7929673,King St W,University Ave to Emily St,EB,2015-11-10 09:45:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-08 04:45:00,29
7929673,King St W,University Ave to Emily St,EB,2015-11-10 10:00:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-08 04:30:00,37
7929673,King St W,University Ave to Emily St,EB,2015-11-10 10:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-08 04:15:00,34
7929673,King St W,University Ave to Emily St,EB,2015-11-10 10:30:00,68
7929673,King St W,University Ave to Emily St,EB,2015-11-08 04:00:00,51
7929673,King St W,University Ave to Emily St,EB,2015-11-10 10:45:00,61
7929673,King St W,University Ave to Emily St,EB,2015-11-08 03:45:00,61
7929673,King St W,University Ave to Emily St,EB,2015-11-10 11:00:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-08 03:30:00,68
7929673,King St W,University Ave to Emily St,EB,2015-11-10 11:15:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-08 03:15:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-10 11:45:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-08 22:00:00,50
7929673,King St W,University Ave to Emily St,EB,2015-11-06 10:15:00,82
7929673,King St W,University Ave to Emily St,EB,2015-11-09 13:00:00,78
7929673,King St W,University Ave to Emily St,EB,2015-11-07 13:30:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-06 10:30:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-09 12:45:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-12 17:45:00,135
7929673,King St W,University Ave to Emily St,EB,2015-11-06 10:45:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-09 12:30:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-07 21:00:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-06 15:00:00,83
7929673,King St W,University Ave to Emily St,EB,2015-11-09 12:15:00,69
7929673,King St W,University Ave to Emily St,EB,2015-11-11 12:00:00,61
7929673,King St W,University Ave to Emily St,EB,2015-11-06 14:45:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-09 12:00:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-07 21:15:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-06 14:30:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-09 11:45:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-12 18:15:00,106
7929673,King St W,University Ave to Emily St,EB,2015-11-06 14:15:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-09 11:30:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-07 21:30:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-06 14:00:00,50
7929673,King St W,University Ave to Emily St,EB,2015-11-09 11:15:00,108
7929673,King St W,University Ave to Emily St,EB,2015-11-11 22:15:00,63
7929673,King St W,University Ave to Emily St,EB,2015-11-06 13:45:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-09 06:30:00,24
7929673,King St W,University Ave to Emily St,EB,2015-11-07 21:45:00,97
7929673,King St W,University Ave to Emily St,EB,2015-11-06 13:30:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-09 06:15:00,27
7929673,King St W,University Ave to Emily St,EB,2015-11-12 18:30:00,99
7929673,King St W,University Ave to Emily St,EB,2015-11-06 13:15:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-09 06:00:00,34
7929673,King St W,University Ave to Emily St,EB,2015-11-07 22:00:00,101
7929673,King St W,University Ave to Emily St,EB,2015-11-06 13:00:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-09 05:45:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-11 05:00:00,18
7929673,King St W,University Ave to Emily St,EB,2015-11-06 12:45:00,83
7929673,King St W,University Ave to Emily St,EB,2015-11-09 05:30:00,24
7929673,King St W,University Ave to Emily St,EB,2015-11-07 22:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-06 12:30:00,84
7929673,King St W,University Ave to Emily St,EB,2015-11-09 05:15:00,23
7929673,King St W,University Ave to Emily St,EB,2015-11-12 18:45:00,124
7929673,King St W,University Ave to Emily St,EB,2015-11-06 12:15:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-09 05:00:00,16
7929673,King St W,University Ave to Emily St,EB,2015-11-07 16:45:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-06 12:00:00,72
7929673,King St W,University Ave to Emily St,EB,2015-11-09 04:45:00,17
7929673,King St W,University Ave to Emily St,EB,2015-11-11 04:45:00,16
7929673,King St W,University Ave to Emily St,EB,2015-11-06 11:45:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-09 04:30:00,15
7929673,King St W,University Ave to Emily St,EB,2015-11-07 17:00:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-06 11:30:00,96
7929673,King St W,University Ave to Emily St,EB,2015-11-09 04:15:00,20
7929673,King St W,University Ave to Emily St,EB,2015-11-12 19:00:00,97
7929673,King St W,University Ave to Emily St,EB,2015-11-06 11:15:00,128
7929673,King St W,University Ave to Emily St,EB,2015-11-09 04:00:00,14
7929673,King St W,University Ave to Emily St,EB,2015-11-07 17:15:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-06 11:00:00,84
7929673,King St W,University Ave to Emily St,EB,2015-11-09 03:45:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-11 04:30:00,14
7929673,King St W,University Ave to Emily St,EB,2015-11-06 22:30:00,102
7929673,King St W,University Ave to Emily St,EB,2015-11-09 03:30:00,30
7929673,King St W,University Ave to Emily St,EB,2015-11-07 17:30:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 22:15:00,96
7929673,King St W,University Ave to Emily St,EB,2015-11-09 03:15:00,24
7929673,King St W,University Ave to Emily St,EB,2015-11-12 19:15:00,87
7929673,King St W,University Ave to Emily St,EB,2015-11-06 22:00:00,91
7929673,King St W,University Ave to Emily St,EB,2015-11-09 03:00:00,35
7929673,King St W,University Ave to Emily St,EB,2015-11-07 17:45:00,62
7929673,King St W,University Ave to Emily St,EB,2015-11-06 21:45:00,86
7929673,King St W,University Ave to Emily St,EB,2015-11-09 02:45:00,29
7929673,King St W,University Ave to Emily St,EB,2015-11-11 04:15:00,21
7929673,King St W,University Ave to Emily St,EB,2015-11-06 02:45:00,37
7929673,King St W,University Ave to Emily St,EB,2015-11-09 11:00:00,84
7929673,King St W,University Ave to Emily St,EB,2015-11-07 18:00:00,90
7929673,King St W,University Ave to Emily St,EB,2015-11-06 03:00:00,42
7929673,King St W,University Ave to Emily St,EB,2015-11-09 10:45:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-12 19:30:00,96
7929673,King St W,University Ave to Emily St,EB,2015-11-06 03:15:00,47
7929673,King St W,University Ave to Emily St,EB,2015-11-09 22:15:00,68
7929673,King St W,University Ave to Emily St,EB,2015-11-07 18:15:00,72
7929673,King St W,University Ave to Emily St,EB,2015-11-06 03:30:00,31
7929673,King St W,University Ave to Emily St,EB,2015-11-09 21:00:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-11 04:00:00,22
7929673,King St W,University Ave to Emily St,EB,2015-11-06 03:45:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-09 22:00:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-07 18:30:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 04:00:00,14
7929673,King St W,University Ave to Emily St,EB,2015-11-09 21:45:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-12 19:45:00,94
7929673,King St W,University Ave to Emily St,EB,2015-11-06 04:15:00,16
7929673,King St W,University Ave to Emily St,EB,2015-11-09 21:30:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-07 18:45:00,86
7929673,King St W,University Ave to Emily St,EB,2015-11-06 04:30:00,19
7929673,King St W,University Ave to Emily St,EB,2015-11-09 21:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-11 03:45:00,27
7929673,King St W,University Ave to Emily St,EB,2015-11-06 21:30:00,107
7929673,King St W,University Ave to Emily St,EB,2015-11-09 07:15:00,64
7929673,King St W,University Ave to Emily St,EB,2015-11-07 19:00:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-06 21:15:00,92
7929673,King St W,University Ave to Emily St,EB,2015-11-09 07:00:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-12 20:00:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-06 21:00:00,103
7929673,King St W,University Ave to Emily St,EB,2015-11-09 06:45:00,33
7929673,King St W,University Ave to Emily St,EB,2015-11-07 19:15:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 04:45:00,15
7929673,King St W,University Ave to Emily St,EB,2015-11-09 17:30:00,109
7929673,King St W,University Ave to Emily St,EB,2015-11-11 03:30:00,35
7929673,King St W,University Ave to Emily St,EB,2015-11-06 05:00:00,22
7929673,King St W,University Ave to Emily St,EB,2015-11-09 18:00:00,100
7929673,King St W,University Ave to Emily St,EB,2015-11-07 19:30:00,74
7929673,King St W,University Ave to Emily St,EB,2015-11-06 05:15:00,21
7929673,King St W,University Ave to Emily St,EB,2015-11-09 17:45:00,116
7929673,King St W,University Ave to Emily St,EB,2015-11-12 20:15:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-06 05:30:00,25
7929673,King St W,University Ave to Emily St,EB,2015-11-09 17:15:00,111
7929673,King St W,University Ave to Emily St,EB,2015-11-07 19:45:00,83
7929673,King St W,University Ave to Emily St,EB,2015-11-06 05:45:00,32
7929673,King St W,University Ave to Emily St,EB,2015-11-09 10:30:00,70
7929673,King St W,University Ave to Emily St,EB,2015-11-11 03:15:00,34
7929673,King St W,University Ave to Emily St,EB,2015-11-06 20:45:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-09 10:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-07 20:00:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-06 20:30:00,94
7929673,King St W,University Ave to Emily St,EB,2015-11-09 07:30:00,62
7929673,King St W,University Ave to Emily St,EB,2015-11-12 20:30:00,91
7929673,King St W,University Ave to Emily St,EB,2015-11-06 20:15:00,91
7929673,King St W,University Ave to Emily St,EB,2015-11-09 02:30:00,37
7929673,King St W,University Ave to Emily St,EB,2015-11-07 20:15:00,74
7929673,King St W,University Ave to Emily St,EB,2015-11-06 20:00:00,82
7929673,King St W,University Ave to Emily St,EB,2015-11-09 07:45:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-11 22:00:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 18:00:00,101
7929673,King St W,University Ave to Emily St,EB,2015-11-09 08:00:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-07 20:30:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 19:45:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-09 08:15:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-12 20:45:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-06 19:30:00,87
7929673,King St W,University Ave to Emily St,EB,2015-11-09 08:30:00,99
7929673,King St W,University Ave to Emily St,EB,2015-11-07 20:45:00,90
7929673,King St W,University Ave to Emily St,EB,2015-11-06 19:15:00,93
7929673,King St W,University Ave to Emily St,EB,2015-11-09 08:45:00,100
7929673,King St W,University Ave to Emily St,EB,2015-11-11 21:45:00,74
7929673,King St W,University Ave to Emily St,EB,2015-11-06 19:00:00,111
7929673,King St W,University Ave to Emily St,EB,2015-11-09 09:00:00,83
7929673,King St W,University Ave to Emily St,EB,2015-11-07 00:00:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-06 18:45:00,119
7929673,King St W,University Ave to Emily St,EB,2015-11-09 09:15:00,97
7929673,King St W,University Ave to Emily St,EB,2015-11-12 21:00:00,87
7929673,King St W,University Ave to Emily St,EB,2015-11-06 18:30:00,96
7929673,King St W,University Ave to Emily St,EB,2015-11-09 09:30:00,92
7929673,King St W,University Ave to Emily St,EB,2015-11-07 00:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-06 18:15:00,113
7929673,King St W,University Ave to Emily St,EB,2015-11-09 09:45:00,90
7929673,King St W,University Ave to Emily St,EB,2015-11-11 21:30:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-06 17:45:00,112
7929673,King St W,University Ave to Emily St,EB,2015-11-09 10:00:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-07 00:30:00,92
7929673,King St W,University Ave to Emily St,EB,2015-11-06 17:30:00,118
7929673,King St W,University Ave to Emily St,EB,2015-11-09 02:15:00,39
7929673,King St W,University Ave to Emily St,EB,2015-11-12 21:15:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-06 17:15:00,108
7929673,King St W,University Ave to Emily St,EB,2015-11-09 02:00:00,45
7929673,King St W,University Ave to Emily St,EB,2015-11-07 00:45:00,90
7929673,King St W,University Ave to Emily St,EB,2015-11-06 17:00:00,112
7929673,King St W,University Ave to Emily St,EB,2015-11-09 01:45:00,43
7929673,King St W,University Ave to Emily St,EB,2015-11-11 21:15:00,69
7929673,King St W,University Ave to Emily St,EB,2015-11-06 16:45:00,99
7929673,King St W,University Ave to Emily St,EB,2015-11-09 01:30:00,44
7929673,King St W,University Ave to Emily St,EB,2015-11-07 01:00:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-06 16:30:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-09 01:15:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-12 21:30:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-06 16:15:00,99
7929673,King St W,University Ave to Emily St,EB,2015-11-09 01:00:00,46
7929673,King St W,University Ave to Emily St,EB,2015-11-07 01:15:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-06 16:00:00,83
7929673,King St W,University Ave to Emily St,EB,2015-11-09 00:45:00,43
7929673,King St W,University Ave to Emily St,EB,2015-11-11 21:00:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-06 15:45:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-09 00:30:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-07 01:30:00,60
7929673,King St W,University Ave to Emily St,EB,2015-11-06 15:30:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-09 00:15:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-12 21:45:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-06 15:15:00,93
7929673,King St W,University Ave to Emily St,EB,2015-11-09 00:00:00,47
7929673,King St W,University Ave to Emily St,EB,2015-11-07 01:45:00,59
7929673,King St W,University Ave to Emily St,EB,2015-11-06 06:00:00,33
7929673,King St W,University Ave to Emily St,EB,2015-11-09 17:00:00,119
7929673,King St W,University Ave to Emily St,EB,2015-11-11 20:45:00,72
7929673,King St W,University Ave to Emily St,EB,2015-11-06 23:45:00,86
7929673,King St W,University Ave to Emily St,EB,2015-11-09 16:45:00,100
7929673,King St W,University Ave to Emily St,EB,2015-11-07 02:00:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-06 23:30:00,100
7929673,King St W,University Ave to Emily St,EB,2015-11-09 16:30:00,98
7929673,King St W,University Ave to Emily St,EB,2015-11-12 22:00:00,72
7929673,King St W,University Ave to Emily St,EB,2015-11-06 23:15:00,90
7929673,King St W,University Ave to Emily St,EB,2015-11-09 16:15:00,104
7929673,King St W,University Ave to Emily St,EB,2015-11-07 02:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-06 23:00:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-09 16:00:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-11 20:30:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-06 22:45:00,93
7929673,King St W,University Ave to Emily St,EB,2015-11-09 15:45:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-07 02:30:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-06 06:15:00,28
7929673,King St W,University Ave to Emily St,EB,2015-11-09 15:30:00,79
7929673,King St W,University Ave to Emily St,EB,2015-11-12 22:15:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-06 06:30:00,24
7929673,King St W,University Ave to Emily St,EB,2015-11-09 15:15:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-07 02:45:00,64
7929673,King St W,University Ave to Emily St,EB,2015-11-06 06:45:00,39
7929673,King St W,University Ave to Emily St,EB,2015-11-09 15:00:00,86
7929673,King St W,University Ave to Emily St,EB,2015-11-11 20:15:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-06 07:00:00,59
7929673,King St W,University Ave to Emily St,EB,2015-11-09 14:45:00,76
7929673,King St W,University Ave to Emily St,EB,2015-11-07 03:00:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-06 07:15:00,58
7929673,King St W,University Ave to Emily St,EB,2015-11-09 14:30:00,78
7929673,King St W,University Ave to Emily St,EB,2015-11-12 22:30:00,69
7929673,King St W,University Ave to Emily St,EB,2015-11-06 07:30:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-09 14:15:00,61
7929673,King St W,University Ave to Emily St,EB,2015-11-07 03:15:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-06 07:45:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-09 14:00:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-11 20:00:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-06 08:00:00,70
7929673,King St W,University Ave to Emily St,EB,2015-11-09 20:45:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-07 03:30:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-06 08:15:00,88
7929673,King St W,University Ave to Emily St,EB,2015-11-09 20:30:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-12 22:45:00,77
7929673,King St W,University Ave to Emily St,EB,2015-11-06 08:30:00,108
7929673,King St W,University Ave to Emily St,EB,2015-11-09 20:15:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-07 03:45:00,51
7929673,King St W,University Ave to Emily St,EB,2015-11-06 08:45:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-09 20:00:00,86
7929673,King St W,University Ave to Emily St,EB,2015-11-11 19:45:00,63
7929673,King St W,University Ave to Emily St,EB,2015-11-06 09:00:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-09 19:45:00,74
7929673,King St W,University Ave to Emily St,EB,2015-11-07 04:00:00,35
7929673,King St W,University Ave to Emily St,EB,2015-11-06 09:15:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-09 19:30:00,93
7929673,King St W,University Ave to Emily St,EB,2015-11-12 23:00:00,70
7929673,King St W,University Ave to Emily St,EB,2015-11-06 00:00:00,41
7929673,King St W,University Ave to Emily St,EB,2015-11-09 19:15:00,81
7929673,King St W,University Ave to Emily St,EB,2015-11-07 04:15:00,33
7929673,King St W,University Ave to Emily St,EB,2015-11-06 00:15:00,54
7929673,King St W,University Ave to Emily St,EB,2015-11-09 19:00:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-11 19:30:00,80
7929673,King St W,University Ave to Emily St,EB,2015-11-06 00:30:00,53
7929673,King St W,University Ave to Emily St,EB,2015-11-09 18:45:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-07 04:30:00,30
7929673,King St W,University Ave to Emily St,EB,2015-11-06 00:45:00,68
7929673,King St W,University Ave to Emily St,EB,2015-11-09 18:30:00,98
7929673,King St W,University Ave to Emily St,EB,2015-11-12 23:15:00,74
7929673,King St W,University Ave to Emily St,EB,2015-11-06 01:00:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-09 18:15:00,95
7929673,King St W,University Ave to Emily St,EB,2015-11-07 04:45:00,25
7929673,King St W,University Ave to Emily St,EB,2015-11-06 01:15:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-09 23:45:00,49
7929673,King St W,University Ave to Emily St,EB,2015-11-11 19:15:00,72
7929673,King St W,University Ave to Emily St,EB,2015-11-06 01:30:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-09 23:30:00,53
7929673,King St W,University Ave to Emily St,EB,2015-11-07 05:00:00,27
7929673,King St W,University Ave to Emily St,EB,2015-11-06 01:45:00,54
7929673,King St W,University Ave to Emily St,EB,2015-11-09 23:15:00,55
7929673,King St W,University Ave to Emily St,EB,2015-11-12 23:30:00,67
7929673,King St W,University Ave to Emily St,EB,2015-11-06 02:00:00,40
7929673,King St W,University Ave to Emily St,EB,2015-11-09 23:00:00,53
7929673,King St W,University Ave to Emily St,EB,2015-11-07 05:15:00,27
7929673,King St W,University Ave to Emily St,EB,2015-11-06 02:15:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-09 22:45:00,64
7929673,King St W,University Ave to Emily St,EB,2015-11-11 19:00:00,98
7929673,King St W,University Ave to Emily St,EB,2015-11-06 02:30:00,46
7929673,King St W,University Ave to Emily St,EB,2015-11-09 22:30:00,65
7929673,King St W,University Ave to Emily St,EB,2015-11-07 05:30:00,17
7929673,King St W,University Ave to Emily St,EB,2015-11-06 09:30:00,85
7929673,King St W,University Ave to Emily St,EB,2015-11-09 13:45:00,70
7929673,King St W,University Ave to Emily St,EB,2015-11-12 23:45:00,55
7929673,King St W,University Ave to Emily St,EB,2015-11-06 09:45:00,87
7929673,King St W,University Ave to Emily St,EB,2015-11-09 13:30:00,66
7929673,King St W,University Ave to Emily St,EB,2015-11-07 05:45:00,18
7929673,King St W,University Ave to Emily St,EB,2015-11-06 10:00:00,75
7929673,King St W,University Ave to Emily St,EB,2015-11-09 13:15:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-11 18:45:00,95
7929673,King St W,University Ave to Emily St,EB,2015-11-07 06:00:00,14
7929673,King St W,University Ave to Emily St,EB,2015-11-12 00:00:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-07 06:15:00,30
7929673,King St W,University Ave to Emily St,EB,2015-11-11 18:30:00,97
7929673,King St W,University Ave to Emily St,EB,2015-11-07 06:30:00,33
7929673,King St W,University Ave to Emily St,EB,2015-11-12 00:15:00,50
7929673,King St W,University Ave to Emily St,EB,2015-11-07 06:45:00,31
7929673,King St W,University Ave to Emily St,EB,2015-11-11 18:15:00,115
7929673,King St W,University Ave to Emily St,EB,2015-11-07 07:00:00,32
7929673,King St W,University Ave to Emily St,EB,2015-11-12 00:30:00,49
7929673,King St W,University Ave to Emily St,EB,2015-11-07 07:15:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-11 18:00:00,122
7929673,King St W,University Ave to Emily St,EB,2015-11-07 07:30:00,32
7929673,King St W,University Ave to Emily St,EB,2015-11-12 00:45:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-07 07:45:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-11 17:45:00,104
7929673,King St W,University Ave to Emily St,EB,2015-11-07 08:00:00,44
7929673,King St W,University Ave to Emily St,EB,2015-11-12 01:00:00,55
7929673,King St W,University Ave to Emily St,EB,2015-11-07 08:15:00,32
7929673,King St W,University Ave to Emily St,EB,2015-11-11 17:30:00,135
7929673,King St W,University Ave to Emily St,EB,2015-11-07 12:15:00,64
7929673,King St W,University Ave to Emily St,EB,2015-11-12 01:15:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-07 12:00:00,69
7929673,King St W,University Ave to Emily St,EB,2015-11-11 17:15:00,114
7929673,King St W,University Ave to Emily St,EB,2015-11-07 11:45:00,73
7929673,King St W,University Ave to Emily St,EB,2015-11-12 01:30:00,33
7929673,King St W,University Ave to Emily St,EB,2015-11-07 11:30:00,71
7929673,King St W,University Ave to Emily St,EB,2015-11-11 17:00:00,121
7929673,King St W,University Ave to Emily St,EB,2015-11-07 11:15:00,58
7929673,King St W,University Ave to Emily St,EB,2015-11-12 01:45:00,41
7929673,King St W,University Ave to Emily St,EB,2015-11-07 11:00:00,70
7929673,King St W,University Ave to Emily St,EB,2015-11-11 16:45:00,103
7929673,King St W,University Ave to Emily St,EB,2015-11-07 10:45:00,68
7929673,King St W,University Ave to Emily St,EB,2015-11-12 02:00:00,41
7929673,King St W,University Ave to Emily St,EB,2015-11-07 10:30:00,48
7929673,King St W,University Ave to Emily St,EB,2015-11-11 16:30:00,89
7929673,King St W,University Ave to Emily St,EB,2015-11-07 10:15:00,57
7929673,King St W,University Ave to Emily St,EB,2015-11-12 02:15:00,45
7929673,King St W,University Ave to Emily St,EB,2015-11-07 10:00:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-11 16:15:00,107
7929673,King St W,University Ave to Emily St,EB,2015-11-07 09:45:00,52
7929673,King St W,University Ave to Emily St,EB,2015-11-12 02:30:00,36
7929673,King St W,University Ave to Emily St,EB,2015-11-07 09:30:00,56
7929673,King St W,University Ave to Emily St,EB,2015-11-11 09:15:00,87
